X,Y,Z,timestamp
-7.8750005,14.962501,-51.075,782857984655945
-7.8,14.793751,-51.093754,782857994655945
-7.7812505,14.64375,-51.075,782858004655945
-7.33125,14.587501,-51.24375,782858014655945
-7.3125005,14.418751,-51.225002,782858024655945
-7.275,14.306251,-51.206253,782858034655945
-7.1062503,14.38125,-51.412502,782858044655945
-7.05,14.6625,-51.281254,782858054655945
-6.8812504,14.700001,-51.037502,782858064655945
-6.8250003,14.887501,-51.037502,782858074655945
-7.0875,14.85,-50.925003,782858084655945
-7.2187505,15.13125,-50.831253,782858094655945
-7.2937503,15.1125,-50.718754,782858104655945
-7.0687504,15.168751,-50.568752,782858114655945
-7.2562504,15.01875,-50.531254,782858124655945
-7.18125,14.94375,-50.41875,782858134655945
-7.1062503,15.13125,-50.41875,782858144655945
-7.2562504,15.281251,-50.737503,782858154655945
-7.2187505,15.50625,-50.7,782858164655945
-7.3875003,15.468751,-50.812504,782858174655945
-7.2187505,15.543751,-51.018753,782858184655945
-7.4812503,15.6,-50.906254,782858194655945
-7.4812503,15.843751,-50.625004,782858204655945
-7.51875,15.825001,-50.60625,782858214655945
-7.6875005,15.450001,-50.79375,782858224655945
-7.6125,15.375001,-50.625004,782858234655945
-7.3125005,15.243751,-50.5125,782858244655945
-7.14375,15.225,-50.2125,782858254655945
-7.2375,15.168751,-50.025,782858264655945
-7.1062503,15.20625,-50.193752,782858274655945
-7.1625004,15.1125,-50.156254,782858284655945
-7.0875,15.093751,-50.11875,782858294655945
-7.2187505,15.150001,-50.006252,782858304655945
-7.33125,14.887501,-50.04375,782858314655945
-7.51875,14.85,-49.95,782858324655945
-7.4812503,14.906251,-50.1375,782858334655945
-7.4437504,14.962501,-50.04375,782858344655945
-7.4812503,14.512501,-50.100002,782858354655945
-7.4062505,14.437501,-50.343754,782858364655945
-7.5750003,14.3625,-50.5125,782858374655945
-7.5750003,14.418751,-50.550003,782858384655945
-7.4437504,14.606251,-50.456253,782858394655945
-7.36875,14.587501,-50.625004,782858404655945
-7.4625,14.437501,-50.662502,782858414655945
-7.5750003,14.26875,-50.831253,782858424655945
-7.7625003,14.493751,-50.79375,782858434655945
-7.5750003,14.587501,-50.756252,782858444655945
-7.6875005,14.700001,-50.775,782858454655945
-7.51875,14.681251,-50.60625,782858464655945
-7.8,14.775001,-50.60625,782858474655945
-7.9875,14.718751,-50.643753,782858484655945
-7.7625003,14.681251,-50.550003,782858494655945
-7.6687503,14.7375,-50.550003,782858504655945
-7.4812503,14.83125,-50.550003,782858514655945
-7.4812503,14.83125,-50.550003,782858524655945
-6.9375005,14.94375,-50.343754,782858534655945
-6.9750004,15.13125,-50.343754,782858544655945
-6.7312503,15.093751,-50.437504,782858554655945
-6.675,15.262501,-50.5125,782858564655945
-6.7500005,15.20625,-50.60625,782858574655945
-6.8437505,15.39375,-50.643753,782858584655945
-6.8812504,15.356251,-50.643753,782858594655945
-6.7125,15.431251,-50.756252,782858604655945
-7.0687504,15.225,-51.018753,782858614655945
-7.1062503,15.187501,-51.281254,782858624655945
-7.2562504,15.000001,-51.037502,782858634655945
-7.2187505,15.1125,-50.9625,782858644655945
-7.3125005,15.1125,-50.925003,782858654655945
-7.2000003,15.075001,-50.775,782858664655945
-7.2000003,14.981251,-50.775,782858674655945
-7.3125005,14.962501,-50.568752,782858684655945
-7.0875,15.01875,-50.475002,782858694655945
-7.0125003,14.962501,-50.4,782858704655945
-7.0312505,15.20625,-50.531254,782858714655945
-7.0312505,14.925,-50.531254,782858724655945
-7.0125003,14.94375,-50.456253,782858734655945
-7.05,14.56875,-50.718754,782858744655945
-7.0125003,14.700001,-50.625004,782858754655945
-7.14375,14.6625,-50.643753,782858764655945
-7.2562504,14.493751,-50.7,782858774655945
-7.275,14.175,-50.775,782858784655945
-7.2375,13.9875,-50.850002,782858794655945
-7.18125,14.19375,-50.9625,782858804655945
-7.33125,14.1,-51.018753,782858814655945
-7.4062505,14.512501,-50.775,782858824655945
-7.2562504,14.606251,-51.05625,782858834655945
-7.2562504,14.475,-51.112503,782858844655945
-7.5000005,14.45625,-51.187504,782858854655945
-7.5000005,14.700001,-51.281254,782858864655945
-7.4625,14.775001,-51.16875,782858874655945
-7.65,14.83125,-51.16875,782858884655945
-7.3875003,15.056251,-51.131252,782858894655945
-7.2937503,14.906251,-51.2625,782858904655945
-7.4812503,14.718751,-51.037502,782858914655945
-7.51875,14.812501,-51.112503,782858924655945
-7.3125005,15.01875,-50.9625,782858934655945
-7.6687503,15.225,-50.79375,782858944655945
